id,visitors
air_2b9bc9f5f5168ea1_2017-05-09,2.67202409475738
air_2b9bc9f5f5168ea1_2017-05-10,2.82996780470371
air_2b9bc9f5f5168ea1_2017-05-11,2.84595457981545
air_2b9bc9f5f5168ea1_2017-05-12,3.18985758533061
air_2b9bc9f5f5168ea1_2017-05-13,3.19682031837501
air_2b9bc9f5f5168ea1_2017-05-14,2.8672328407542
air_2b9bc9f5f5168ea1_2017-05-15,1.78166752462691
air_2b9bc9f5f5168ea1_2017-05-16,2.67560032424259
air_2b9bc9f5f5168ea1_2017-05-17,2.83354403418654
air_2b9bc9f5f5168ea1_2017-05-18,2.84953080929895
air_2b9bc9f5f5168ea1_2017-05-19,3.1934338148137
air_2b9bc9f5f5168ea1_2017-05-20,3.20039654785782
air_2b9bc9f5f5168ea1_2017-05-21,2.87080907023749
air_2b9bc9f5f5168ea1_2017-05-22,1.78524375411086
air_2b9bc9f5f5168ea1_2017-05-23,2.67917655372683
air_2b9bc9f5f5168ea1_2017-05-24,2.83712026367218
air_2b9bc9f5f5168ea1_2017-05-25,2.85310703878422
air_2b9bc9f5f5168ea1_2017-05-26,3.19701004429887
air_2b9bc9f5f5168ea1_2017-05-27,3.20397277734245
air_2b9bc9f5f5168ea1_2017-05-28,2.87438529972078
air_2b9bc9f5f5168ea1_2017-05-29,1.7888199835948
air_2b9bc9f5f5168ea1_2017-05-30,2.68275278321203
air_2b9bc9f5f5168ea1_2017-05-31,2.84069649315488
air_2bffb19a24d11729_2017-04-23,2.28234009276667
air_2bffb19a24d11729_2017-04-24,2.18707553623047
air_2bffb19a24d11729_2017-04-25,2.26657516807365
air_2bffb19a24d11729_2017-04-26,2.27720869406422
air_2bffb19a24d11729_2017-04-27,2.17459316968638
air_2bffb19a24d11729_2017-04-28,2.71433216102014
air_2bffb19a24d11729_2017-04-29,2.6158140960211
air_2bffb19a24d11729_2017-04-30,2.25934179250242
air_2bffb19a24d11729_2017-05-01,2.16407723596629
air_2bffb19a24d11729_2017-05-02,2.24357686780961
air_2bffb19a24d11729_2017-05-03,2.25421039379976
air_2bffb19a24d11729_2017-05-04,2.1515948694216
air_2bffb19a24d11729_2017-05-05,2.69133386075593
air_2bffb19a24d11729_2017-05-06,2.59281579575613
air_2bffb19a24d11729_2017-05-07,2.23634349223781
air_2bffb19a24d11729_2017-05-08,2.14107893570157
air_2bffb19a24d11729_2017-05-09,2.22057856754462
air_2bffb19a24d11729_2017-05-10,2.2312120935356
air_2bffb19a24d11729_2017-05-11,2.12859656915741
air_2bffb19a24d11729_2017-05-12,2.66833556049172
air_2bffb19a24d11729_2017-05-13,2.56981749549116
air_2bffb19a24d11729_2017-05-14,2.21334519197428
air_2bffb19a24d11729_2017-05-15,2.11808063543711
air_2bffb19a24d11729_2017-05-16,2.19758026728058
air_2bffb19a24d11729_2017-05-17,2.2082137932709
air_2bffb19a24d11729_2017-05-18,2.10559826889323
air_2bffb19a24d11729_2017-05-19,2.64533726022775
air_2bffb19a24d11729_2017-05-20,2.54681919522769
air_2bffb19a24d11729_2017-05-21,2.19034689170949
air_2bffb19a24d11729_2017-05-22,2.09508233517293
air_2bffb19a24d11729_2017-05-23,2.17458196701611
air_2bffb19a24d11729_2017-05-24,2.18521549300698
air_2bffb19a24d11729_2017-05-25,2.08259996862844
air_2bffb19a24d11729_2017-05-26,2.62233895996262
air_2bffb19a24d11729_2017-05-27,2.52382089496272
air_2bffb19a24d11729_2017-05-28,2.16734859144471
air_2bffb19a24d11729_2017-05-29,2.07208403490876
air_2bffb19a24d11729_2017-05-30,2.15158366675206
air_2bffb19a24d11729_2017-05-31,2.16221719274258
air_2c505f9ad67d4635_2017-04-23,2.92253176699237
air_2c505f9ad67d4635_2017-04-24,2.35731617334119
air_2c505f9ad67d4635_2017-04-25,2.25545963920157
air_2c505f9ad67d4635_2017-04-26,2.41242351398146
air_2c505f9ad67d4635_2017-04-27,2.40450402136912
air_2c505f9ad67d4635_2017-04-28,2.78884310952143
air_2c505f9ad67d4635_2017-04-29,3.04276253345946
air_2c505f9ad67d4635_2017-04-30,2.91080237263025
air_2c505f9ad67d4635_2017-05-01,2.34558677897904
air_2c505f9ad67d4635_2017-05-02,2.24373024483997
air_2c505f9ad67d4635_2017-05-03,2.40069411961963
air_2c505f9ad67d4635_2017-05-04,2.39277462700696
air_2c505f9ad67d4635_2017-05-05,2.7771137151598
air_2c505f9ad67d4635_2017-05-06,3.03103313909751
air_2c505f9ad67d4635_2017-05-07,2.89907297826863
air_2c505f9ad67d4635_2017-05-08,2.33385738461655
air_2c505f9ad67d4635_2017-05-09,2.23200085047744
air_2c505f9ad67d4635_2017-05-10,2.38896472525765
air_2c505f9ad67d4635_2017-05-11,2.38104523264506
air_2c505f9ad67d4635_2017-05-12,2.76538432079818
air_2c505f9ad67d4635_2017-05-13,3.01930374473556
air_2c505f9ad67d4635_2017-05-14,2.88734358390752
air_2c505f9ad67d4635_2017-05-15,2.32212799025515
air_2c505f9ad67d4635_2017-05-16,2.22027145611584
air_2c505f9ad67d4635_2017-05-17,2.37723533089551
air_2c505f9ad67d4635_2017-05-18,2.36931583828315
air_2c505f9ad67d4635_2017-05-19,2.75365492643651
air_2c505f9ad67d4635_2017-05-20,3.00757435037359
air_2c505f9ad67d4635_2017-05-21,2.87561418954514
air_2c505f9ad67d4635_2017-05-22,2.310398595893
air_2c505f9ad67d4635_2017-05-23,2.20854206175388
air_2c505f9ad67d4635_2017-05-24,2.36550593653383
air_2c505f9ad67d4635_2017-05-25,2.35758644392119
air_2c505f9ad67d4635_2017-05-26,2.74192553207404
air_2c505f9ad67d4635_2017-05-27,2.99584495601163
air_2c505f9ad67d4635_2017-05-28,2.86388479518275
air_2c505f9ad67d4635_2017-05-29,2.29866920153085
air_2c505f9ad67d4635_2017-05-30,2.19681266739228
air_2c505f9ad67d4635_2017-05-31,2.35377654217153
air_2c6c79d597e48096_2017-04-23,2.49069239496258
air_2c6c79d597e48096_2017-04-24,2.48509478535025
air_2c6c79d597e48096_2017-04-25,2.51286849367589
air_2c6c79d597e48096_2017-04-26,2.6908944181552
air_2c6c79d597e48096_2017-04-27,2.74857306467218
air_2c6c79d597e48096_2017-04-28,3.11861649096704
air_2c6c79d597e48096_2017-04-29,2.81327832415424
air_2c6c79d597e48096_2017-04-30,2.47462454088889
air_2c6c79d597e48096_2017-05-01,2.46902693127651
air_2c6c79d597e48096_2017-05-02,2.49680063960228
air_2c6c79d597e48096_2017-05-03,2.67482656408135
air_2c6c79d597e48096_2017-05-04,2.73250521059786
air_2c6c79d597e48096_2017-05-05,3.10254863689305
air_2c6c79d597e48096_2017-05-06,2.79721047007961
air_2c6c79d597e48096_2017-05-07,2.45855668681455
air_2c6c79d597e48096_2017-05-08,2.45295907720225
air_2c6c79d597e48096_2017-05-09,2.48073278552779
air_2c6c79d597e48096_2017-05-10,2.65875871000732
air_2c6c79d597e48096_2017-05-11,2.71643735652416
air_2c6c79d597e48096_2017-05-12,3.08648078281906
air_2c6c79d597e48096_2017-05-13,2.78114261600498
air_2c6c79d597e48096_2017-05-14,2.44248883274135
air_2c6c79d597e48096_2017-05-15,2.43689122312826
air_2c6c79d597e48096_2017-05-16,2.46466493145418
air_2c6c79d597e48096_2017-05-17,2.64269085593332
air_2c6c79d597e48096_2017-05-18,2.70036950245047
air_2c6c79d597e48096_2017-05-19,3.07041292874541
air_2c6c79d597e48096_2017-05-20,2.76507476193217
air_2c6c79d597e48096_2017-05-21,2.4264209786671
air_2c6c79d597e48096_2017-05-22,2.42082336905452
air_2c6c79d597e48096_2017-05-23,2.4485970773802
air_2c6c79d597e48096_2017-05-24,2.62662300185944
air_2c6c79d597e48096_2017-05-25,2.68430164837604
air_2c6c79d597e48096_2017-05-26,3.05434507467098
air_2c6c79d597e48096_2017-05-27,2.74900690785753
air_2c6c79d597e48096_2017-05-28,2.41035312459285
air_2c6c79d597e48096_2017-05-29,2.40475551498078
air_2c6c79d597e48096_2017-05-30,2.43252922330658
air_2c6c79d597e48096_2017-05-31,2.61055514778526
air_2c6fef1ce0e13a5a_2017-04-23,3.33360042797619
air_2c6fef1ce0e13a5a_2017-04-24,2.80293971065905
air_2c6fef1ce0e13a5a_2017-04-25,2.90326587930544
air_2c6fef1ce0e13a5a_2017-04-26,2.86796898868191
air_2c6fef1ce0e13a5a_2017-04-27,2.75450781457721
air_2c6fef1ce0e13a5a_2017-04-28,3.42863669386368
air_2c6fef1ce0e13a5a_2017-04-29,3.7594094819593
air_2c6fef1ce0e13a5a_2017-04-30,3.33709990447233
air_2c6fef1ce0e13a5a_2017-05-01,2.80643918715552
air_2c6fef1ce0e13a5a_2017-05-02,2.90676535580228
air_2c6fef1ce0e13a5a_2017-05-03,2.87146846517832
air_2c6fef1ce0e13a5a_2017-05-04,2.75800729107333
air_2c6fef1ce0e13a5a_2017-05-05,3.43213617036074
air_2c6fef1ce0e13a5a_2017-05-06,3.76290895845567
air_2c6fef1ce0e13a5a_2017-05-07,3.34059938096948
air_2c6fef1ce0e13a5a_2017-05-08,2.80993866365168
air_2c6fef1ce0e13a5a_2017-05-09,2.91026483229821
air_2c6fef1ce0e13a5a_2017-05-10,2.87496794167515
air_2c6fef1ce0e13a5a_2017-05-11,2.76150676756997
air_2c6fef1ce0e13a5a_2017-05-12,3.4356356468578
air_2c6fef1ce0e13a5a_2017-05-13,3.76640843495204
air_2c6fef1ce0e13a5a_2017-05-14,3.34409885746707
air_2c6fef1ce0e13a5a_2017-05-15,2.81343814014842
air_2c6fef1ce0e13a5a_2017-05-16,2.91376430879505
air_2c6fef1ce0e13a5a_2017-05-17,2.87846741817127
air_2c6fef1ce0e13a5a_2017-05-18,2.76500624406661
air_2c6fef1ce0e13a5a_2017-05-19,3.4391351233548
air_2c6fef1ce0e13a5a_2017-05-20,3.76990791144875
air_2c6fef1ce0e13a5a_2017-05-21,3.34759833396299
air_2c6fef1ce0e13a5a_2017-05-22,2.81693761664489
air_2c6fef1ce0e13a5a_2017-05-23,2.91726378529156
air_2c6fef1ce0e13a5a_2017-05-24,2.88196689466839
air_2c6fef1ce0e13a5a_2017-05-25,2.76850572056292
air_2c6fef1ce0e13a5a_2017-05-26,3.4426345998504
air_2c6fef1ce0e13a5a_2017-05-27,3.77340738794512
air_2c6fef1ce0e13a5a_2017-05-28,3.35109781045891
air_2c6fef1ce0e13a5a_2017-05-29,2.82043709314136
air_2c6fef1ce0e13a5a_2017-05-30,2.92076326178841
air_2c6fef1ce0e13a5a_2017-05-31,2.88546637116494
air_2c989829acbd1c6b_2017-04-23,1.60586750214948
air_2c989829acbd1c6b_2017-04-24,3.47422982887953
air_2c989829acbd1c6b_2017-04-25,3.4205837800288
air_2c989829acbd1c6b_2017-04-26,3.48596917842565
air_2c989829acbd1c6b_2017-04-27,3.43200850774876
air_2c989829acbd1c6b_2017-04-28,3.68884129342931
air_2c989829acbd1c6b_2017-04-29,1.72498409459427
air_2c989829acbd1c6b_2017-04-30,1.61673845723642
air_2c989829acbd1c6b_2017-05-01,3.48510078396537
air_2c989829acbd1c6b_2017-05-02,3.43145473511364
air_2c989829acbd1c6b_2017-05-03,3.49684013351007
air_2c989829acbd1c6b_2017-05-04,3.44287946283255
air_2c989829acbd1c6b_2017-05-05,3.69971224851243
air_2c989829acbd1c6b_2017-05-06,1.73585504967602
air_2c989829acbd1c6b_2017-05-07,1.62760941231667
air_2c989829acbd1c6b_2017-05-08,3.49597173904945
air_2c989829acbd1c6b_2017-05-09,3.44232569019745
air_2c989829acbd1c6b_2017-05-10,3.50771108859454
air_2c989829acbd1c6b_2017-05-11,3.45375041791762
air_2c989829acbd1c6b_2017-05-12,3.71058320359554
air_2c989829acbd1c6b_2017-05-13,1.74672600475778
air_2c989829acbd1c6b_2017-05-14,1.63848036740117
air_2c989829acbd1c6b_2017-05-15,3.50684269413247
air_2c989829acbd1c6b_2017-05-16,3.45319664528228
air_2c989829acbd1c6b_2017-05-17,3.51858204367885
air_2c989829acbd1c6b_2017-05-18,3.46462137300269
air_2c989829acbd1c6b_2017-05-19,3.72145415868027
air_2c989829acbd1c6b_2017-05-20,1.75759695984659
air_2c989829acbd1c6b_2017-05-21,1.64935132248598
air_2c989829acbd1c6b_2017-05-22,3.51771364921831
air_2c989829acbd1c6b_2017-05-23,3.46406760036608
air_2c989829acbd1c6b_2017-05-24,3.52945299876343
air_2c989829acbd1c6b_2017-05-25,3.47549232808564
air_2c989829acbd1c6b_2017-05-26,3.73232511376433
air_2c989829acbd1c6b_2017-05-27,1.76846791492835
air_2c989829acbd1c6b_2017-05-28,1.6602222775708
air_2c989829acbd1c6b_2017-05-29,3.52858460430415
air_2c989829acbd1c6b_2017-05-30,3.47493855545092
air_2c989829acbd1c6b_2017-05-31,3.54032395384778
air_2cee51fa6fdf6c0d_2017-04-23,3.47413774208231
air_2cee51fa6fdf6c0d_2017-04-24,2.26739506296573
air_2cee51fa6fdf6c0d_2017-04-25,2.09786847927955
air_2cee51fa6fdf6c0d_2017-04-26,1.22327392094271
air_2cee51fa6fdf6c0d_2017-04-27,2.20638949147154
air_2cee51fa6fdf6c0d_2017-04-28,2.66639459125017
air_2cee51fa6fdf6c0d_2017-04-29,3.3774000318635
air_2cee51fa6fdf6c0d_2017-04-30,3.46329736401565
air_2cee51fa6fdf6c0d_2017-05-01,2.25655468490009
air_2cee51fa6fdf6c0d_2017-05-02,2.0870281012142
air_2cee51fa6fdf6c0d_2017-05-03,1.21243354287828
air_2cee51fa6fdf6c0d_2017-05-04,2.19554911340558
air_2cee51fa6fdf6c0d_2017-05-05,2.65555421318661
air_2cee51fa6fdf6c0d_2017-05-06,3.3665596538009
air_2cee51fa6fdf6c0d_2017-05-07,3.45245698595417
air_2cee51fa6fdf6c0d_2017-05-08,2.24571430683579
air_2cee51fa6fdf6c0d_2017-05-09,2.07618772315065
air_2cee51fa6fdf6c0d_2017-05-10,1.20159316481362
air_2cee51fa6fdf6c0d_2017-05-11,2.18470873534104
air_2cee51fa6fdf6c0d_2017-05-12,2.64471383512306
air_2cee51fa6fdf6c0d_2017-05-13,3.3557192757383
air_2cee51fa6fdf6c0d_2017-05-14,3.44161660788855
air_2cee51fa6fdf6c0d_2017-05-15,2.23487392877195
air_2cee51fa6fdf6c0d_2017-05-16,2.0653473450853
air_2cee51fa6fdf6c0d_2017-05-17,1.19075278674846
air_2cee51fa6fdf6c0d_2017-05-18,2.17386835727649
air_2cee51fa6fdf6c0d_2017-05-19,2.63387345705725
air_2cee51fa6fdf6c0d_2017-05-20,3.34487889767028
air_2cee51fa6fdf6c0d_2017-05-21,3.43077622982397
air_2cee51fa6fdf6c0d_2017-05-22,2.22403355070631
air_2cee51fa6fdf6c0d_2017-05-23,2.05450696702029
air_2cee51fa6fdf6c0d_2017-05-24,1.17991240868453
air_2cee51fa6fdf6c0d_2017-05-25,2.16302797921219
air_2cee51fa6fdf6c0d_2017-05-26,2.62303307899426
air_2cee51fa6fdf6c0d_2017-05-27,3.33403851960768
air_2cee51fa6fdf6c0d_2017-05-28,3.41993585175938
air_2cee51fa6fdf6c0d_2017-05-29,2.21319317264068
air_2cee51fa6fdf6c0d_2017-05-30,2.04366658895494
air_2cee51fa6fdf6c0d_2017-05-31,1.16907203061913
air_2d3afcb91762fe01_2017-04-23,4.03466842024521
air_2d3afcb91762fe01_2017-04-24,3.70013666133981
air_2d3afcb91762fe01_2017-04-25,3.74276791519043
air_2d3afcb91762fe01_2017-04-26,3.79841710882546
air_2d3afcb91762fe01_2017-04-27,3.73951289572526
air_2d3afcb91762fe01_2017-04-28,3.86777257449971
air_2d3afcb91762fe01_2017-04-29,3.93219779001104
air_2d3afcb91762fe01_2017-04-30,4.0428656190693
air_2d3afcb91762fe01_2017-05-01,3.70833386016389
air_2d3afcb91762fe01_2017-05-02,3.75096511401497
air_2d3afcb91762fe01_2017-05-03,3.80661430764974
air_2d3afcb91762fe01_2017-05-04,3.74771009454936
air_2d3afcb91762fe01_2017-05-05,3.87596977332403
air_2d3afcb91762fe01_2017-05-06,3.94039498883536
air_2d3afcb91762fe01_2017-05-07,4.05106281789353
air_2d3afcb91762fe01_2017-05-08,3.71653105898766
air_2d3afcb91762fe01_2017-05-09,3.75916231283846
air_2d3afcb91762fe01_2017-05-10,3.81481150647394
air_2d3afcb91762fe01_2017-05-11,3.75590729337336
air_2d3afcb91762fe01_2017-05-12,3.88416697214834
air_2d3afcb91762fe01_2017-05-13,3.94859218765967
air_2d3afcb91762fe01_2017-05-14,4.05926001671798
air_2d3afcb91762fe01_2017-05-15,3.72472825781209
air_2d3afcb91762fe01_2017-05-16,3.767359511663
air_2d3afcb91762fe01_2017-05-17,3.82300870529772
air_2d3afcb91762fe01_2017-05-18,3.76410449219736
air_2d3afcb91762fe01_2017-05-19,3.89236417097236
air_2d3afcb91762fe01_2017-05-20,3.9567893864835
air_2d3afcb91762fe01_2017-05-21,4.06745721554196
air_2d3afcb91762fe01_2017-05-22,3.73292545663617
air_2d3afcb91762fe01_2017-05-23,3.77555671048709
air_2d3afcb91762fe01_2017-05-24,3.83120590412242
air_2d3afcb91762fe01_2017-05-25,3.7723016910219
air_2d3afcb91762fe01_2017-05-26,3.90056136979667
air_2d3afcb91762fe01_2017-05-27,3.96498658530782
air_2d3afcb91762fe01_2017-05-28,4.07565441436594
air_2d3afcb91762fe01_2017-05-29,3.74112265546025
air_2d3afcb91762fe01_2017-05-30,3.78375390931162
air_2d3afcb91762fe01_2017-05-31,3.83940310294613
air_2d78d9a1f4dd02ca_2017-04-23,1.42929370678004
air_2d78d9a1f4dd02ca_2017-04-24,2.39268798140917
air_2d78d9a1f4dd02ca_2017-04-25,2.46731920130543
air_2d78d9a1f4dd02ca_2017-04-26,2.41927756945788
air_2d78d9a1f4dd02ca_2017-04-27,2.21447847041598
air_2d78d9a1f4dd02ca_2017-04-28,2.52629296554345
air_2d78d9a1f4dd02ca_2017-04-29,2.11586349777723
air_2d78d9a1f4dd02ca_2017-04-30,1.42499645726201
air_2d78d9a1f4dd02ca_2017-05-01,2.3883907318911
air_2d78d9a1f4dd02ca_2017-05-02,2.46302195178633
air_2d78d9a1f4dd02ca_2017-05-03,2.41498031993867
air_2d78d9a1f4dd02ca_2017-05-04,2.21018122089711
air_2d78d9a1f4dd02ca_2017-05-05,2.52199571602437
air_2d78d9a1f4dd02ca_2017-05-06,2.11156624825703
air_2d78d9a1f4dd02ca_2017-05-07,1.42069920774219
air_2d78d9a1f4dd02ca_2017-05-08,2.38409348237285
air_2d78d9a1f4dd02ca_2017-05-09,2.45872470226824
air_2d78d9a1f4dd02ca_2017-05-10,2.41068307042022
air_2d78d9a1f4dd02ca_2017-05-11,2.20588397137895
air_2d78d9a1f4dd02ca_2017-05-12,2.51769846650528
air_2d78d9a1f4dd02ca_2017-05-13,2.10726899873683
air_2d78d9a1f4dd02ca_2017-05-14,1.4164019582239
air_2d78d9a1f4dd02ca_2017-05-15,2.37979623285311
air_2d78d9a1f4dd02ca_2017-05-16,2.45442745274914
air_2d78d9a1f4dd02ca_2017-05-17,2.40638582090197
air_2d78d9a1f4dd02ca_2017-05-18,2.20158672186078
air_2d78d9a1f4dd02ca_2017-05-19,2.51340121698757
air_2d78d9a1f4dd02ca_2017-05-20,2.10297174922057
air_2d78d9a1f4dd02ca_2017-05-21,1.4121047087051
air_2d78d9a1f4dd02ca_2017-05-22,2.37549898333504
air_2d78d9a1f4dd02ca_2017-05-23,2.45013020323046
air_2d78d9a1f4dd02ca_2017-05-24,2.40208857138256
air_2d78d9a1f4dd02ca_2017-05-25,2.19728947234062
air_2d78d9a1f4dd02ca_2017-05-26,2.50910396746727
air_2d78d9a1f4dd02ca_2017-05-27,2.09867449970037
air_2d78d9a1f4dd02ca_2017-05-28,1.40780745918631
air_2d78d9a1f4dd02ca_2017-05-29,2.37120173381698
air_2d78d9a1f4dd02ca_2017-05-30,2.44583295371136
air_2d78d9a1f4dd02ca_2017-05-31,2.39779132186506
air_2e7cb1f1a2a9cd6a_2017-04-23,2.94309999287657
air_2e7cb1f1a2a9cd6a_2017-04-24,3.01151796894944
air_2e7cb1f1a2a9cd6a_2017-04-25,3.09909857997682
air_2e7cb1f1a2a9cd6a_2017-04-26,3.35345428291163
air_2e7cb1f1a2a9cd6a_2017-04-27,3.33474569256002
air_2e7cb1f1a2a9cd6a_2017-04-28,3.55328059370328
air_2e7cb1f1a2a9cd6a_2017-04-29,2.65969478566652
air_2e7cb1f1a2a9cd6a_2017-04-30,2.9360166934535
air_2e7cb1f1a2a9cd6a_2017-05-01,3.00443466952583
air_2e7cb1f1a2a9cd6a_2017-05-02,3.09201528055387
air_2e7cb1f1a2a9cd6a_2017-05-03,3.34637098348803
air_2e7cb1f1a2a9cd6a_2017-05-04,3.32766239313558
air_2e7cb1f1a2a9cd6a_2017-05-05,3.54619729427889
air_2e7cb1f1a2a9cd6a_2017-05-06,2.65261148624175
air_2e7cb1f1a2a9cd6a_2017-05-07,2.92893339402779
air_2e7cb1f1a2a9cd6a_2017-05-08,2.99735137010079
air_2e7cb1f1a2a9cd6a_2017-05-09,3.08493198112799
air_2e7cb1f1a2a9cd6a_2017-05-10,3.33928768406389
air_2e7cb1f1a2a9cd6a_2017-05-11,3.32057909371144
air_2e7cb1f1a2a9cd6a_2017-05-12,3.5391139948545
air_2e7cb1f1a2a9cd6a_2017-05-13,2.64552818681699
air_2e7cb1f1a2a9cd6a_2017-05-14,2.92185009460427
air_2e7cb1f1a2a9cd6a_2017-05-15,2.99026807067679
air_2e7cb1f1a2a9cd6a_2017-05-16,3.07784868170504
air_2e7cb1f1a2a9cd6a_2017-05-17,3.33220438463905
air_2e7cb1f1a2a9cd6a_2017-05-18,3.3134957942873
air_2e7cb1f1a2a9cd6a_2017-05-19,3.53203069543
air_2e7cb1f1a2a9cd6a_2017-05-20,2.63844488739405
air_2e7cb1f1a2a9cd6a_2017-05-21,2.9147667951801
air_2e7cb1f1a2a9cd6a_2017-05-22,2.98318477125317
air_2e7cb1f1a2a9cd6a_2017-05-23,3.07076538228062
air_2e7cb1f1a2a9cd6a_2017-05-24,3.32512108521615
air_2e7cb1f1a2a9cd6a_2017-05-25,3.3064124948636
air_2e7cb1f1a2a9cd6a_2017-05-26,3.52494739600665
air_2e7cb1f1a2a9cd6a_2017-05-27,2.63136158796928
air_2e7cb1f1a2a9cd6a_2017-05-28,2.90768349575594
air_2e7cb1f1a2a9cd6a_2017-05-29,2.97610147182956
air_2e7cb1f1a2a9cd6a_2017-05-30,3.06368208285768
air_2e7cb1f1a2a9cd6a_2017-05-31,3.31803778579078
air_2f8ced25216df926_2017-04-23,2.54630311003984
air_2f8ced25216df926_2017-04-24,2.61005524984459
air_2f8ced25216df926_2017-04-25,2.75633784054668
air_2f8ced25216df926_2017-04-26,2.66453478021105
air_2f8ced25216df926_2017-04-27,2.6637821019444
air_2f8ced25216df926_2017-04-28,2.8370061548048
air_2f8ced25216df926_2017-04-29,2.81247150981465
air_2f8ced25216df926_2017-04-30,2.48971703682612
air_2f8ced25216df926_2017-05-01,2.55346917663118
air_2f8ced25216df926_2017-05-02,2.69975176733307
air_2f8ced25216df926_2017-05-03,2.60794870699738
air_2f8ced25216df926_2017-05-04,2.60719602873069
air_2f8ced25216df926_2017-05-05,2.78042008159137
air_2f8ced25216df926_2017-05-06,2.75588543660092
air_2f8ced25216df926_2017-05-07,2.43313096361289
air_2f8ced25216df926_2017-05-08,2.49688310341788
air_2f8ced25216df926_2017-05-09,2.64316569411965
air_2f8ced25216df926_2017-05-10,2.55136263378399
air_2f8ced25216df926_2017-05-11,2.55060995551729
air_2f8ced25216df926_2017-05-12,2.72383400837793
air_2f8ced25216df926_2017-05-13,2.69929936338719
air_2f8ced25216df926_2017-05-14,2.37654489039952
air_2f8ced25216df926_2017-05-15,2.44029703020405
air_2f8ced25216df926_2017-05-16,2.58657962090603
air_2f8ced25216df926_2017-05-17,2.49477656057047
air_2f8ced25216df926_2017-05-18,2.4940238823039
air_2f8ced25216df926_2017-05-19,2.66724793516456
air_2f8ced25216df926_2017-05-20,2.64271329017399
air_2f8ced25216df926_2017-05-21,2.31995881718588
air_2f8ced25216df926_2017-05-22,2.38371095699064
air_2f8ced25216df926_2017-05-23,2.52999354769257
air_2f8ced25216df926_2017-05-24,2.43819048735693
air_2f8ced25216df926_2017-05-25,2.43743780909007
air_2f8ced25216df926_2017-05-26,2.61066186195074
air_2f8ced25216df926_2017-05-27,2.58612721696027
air_2f8ced25216df926_2017-05-28,2.26337274397223
air_2f8ced25216df926_2017-05-29,2.32712488377723
air_2f8ced25216df926_2017-05-30,2.47340747447895
air_2f8ced25216df926_2017-05-31,2.38160441414369
air_2fc149abe33adcb4_2017-04-23,3.81903517999099
air_2fc149abe33adcb4_2017-04-24,3.09263777299845
air_2fc149abe33adcb4_2017-04-25,3.32604398160644
air_2fc149abe33adcb4_2017-04-26,3.37485726755766
air_2fc149abe33adcb4_2017-04-27,3.30696303500677
air_2fc149abe33adcb4_2017-04-28,3.72012622160957
air_2fc149abe33adcb4_2017-04-29,3.94131993434521
air_2fc149abe33adcb4_2017-04-30,3.84143265160601
air_2fc149abe33adcb4_2017-05-01,3.11503524461381
air_2fc149abe33adcb4_2017-05-02,3.34844145322258
air_2fc149abe33adcb4_2017-05-03,3.39725473917328
air_2fc149abe33adcb4_2017-05-04,3.32936050662199
air_2fc149abe33adcb4_2017-05-05,3.74252369322555
air_2fc149abe33adcb4_2017-05-06,3.96371740596099
air_2fc149abe33adcb4_2017-05-07,3.86383012322224
air_2fc149abe33adcb4_2017-05-08,3.13743271622879
air_2fc149abe33adcb4_2017-05-09,3.37083892483691
air_2fc149abe33adcb4_2017-05-10,3.41965221078896
air_2fc149abe33adcb4_2017-05-11,3.35175797823729
air_2fc149abe33adcb4_2017-05-12,3.76492116484153
air_2fc149abe33adcb4_2017-05-13,3.98611487757678
air_2fc149abe33adcb4_2017-05-14,3.8862275948385
air_2fc149abe33adcb4_2017-05-15,3.15983018784465
air_2fc149abe33adcb4_2017-05-16,3.39323639645306
air_2fc149abe33adcb4_2017-05-17,3.44204968240377
air_2fc149abe33adcb4_2017-05-18,3.37415544985259
air_2fc149abe33adcb4_2017-05-19,3.78731863645688
air_2fc149abe33adcb4_2017-05-20,4.0085123491917
air_2fc149abe33adcb4_2017-05-21,3.9086250664535
air_2fc149abe33adcb4_2017-05-22,3.18222765946001
air_2fc149abe33adcb4_2017-05-23,3.41563386806854
air_2fc149abe33adcb4_2017-05-24,3.46444715402026
air_2fc149abe33adcb4_2017-05-25,3.39655292146861
air_2fc149abe33adcb4_2017-05-26,3.80971610807245
air_2fc149abe33adcb4_2017-05-27,4.03090982080748
air_2fc149abe33adcb4_2017-05-28,3.9310225380685
air_2fc149abe33adcb4_2017-05-29,3.20462513107537
air_2fc149abe33adcb4_2017-05-30,3.43803133968468
air_2fc149abe33adcb4_2017-05-31,3.48684462563512
air_2fc478dc9f0a6b31_2017-04-23,2.20074566781684
air_2fc478dc9f0a6b31_2017-04-24,1.89527201472118
air_2fc478dc9f0a6b31_2017-04-25,2.25111066058726
air_2fc478dc9f0a6b31_2017-04-26,2.28885475856943
air_2fc478dc9f0a6b31_2017-04-27,2.10253119108212
air_2fc478dc9f0a6b31_2017-04-28,2.86088152348257
air_2fc478dc9f0a6b31_2017-04-29,2.86563848362255
air_2fc478dc9f0a6b31_2017-04-30,2.19735950484109
air_2fc478dc9f0a6b31_2017-05-01,1.89188585174591
air_2fc478dc9f0a6b31_2017-05-02,2.24772449761227
air_2fc478dc9f0a6b31_2017-05-03,2.28546859559373
air_2fc478dc9f0a6b31_2017-05-04,2.09914502810609
air_2fc478dc9f0a6b31_2017-05-05,2.85749536050744
